4119	1	1	1176.383913	941.1560753	0.908192354	-0.138930204	0.892571974	0.973034437
9101	1	1	15.93612388	14.92838176	1.108152483	0.148156412	0.786299198	0.853244176
10827	1	1	1687.819257	1422.414816	0.844892682	-0.243159992	0.272294948	0.607696879
11734	1	1	346.6686232	226.0130333	0.669587379	-0.57865576	0.012080959	0.059222041
22200	1	1	280.2446453	130.9049385	0.537521367	-0.895605989	0.259742088	0.607696879
25235	1	1	13.98244433	16.75508971	1.202266236	0.265756409	0.359364178	0.527017341
25488	1	1	43.88524096	67.36482073	1.546754744	0.629244459	0.193970162	0.345987491
28993	1	1	422.9503913	297.7288283	0.721965822	-0.469997554	0.019401216	0.08192923
29653	1	1	60.17837332	80.11805281	1.265995294	0.340272042	0.293649476	0.462359341
29758	1	1	1079.967355	824.8810033	0.783320294	-0.352325759	0.008725932	0.050926812
35552	1	1	1401.064231	1525.249415	1.101564592	0.139554092	0.19877363	0.351612847
35892	1	1	2664.558269	2917.052587	1.062885498	0.087986187	0.823020072	0.935186852
36173	1	1	10528.0236	7616.696786	0.682540662	-0.551013098	0.292281229	0.60978777
37342	1	1	3958.780862	4012.183487	1.023533557	0.033558402	0.790961129	0.929601769
48635	1	1	61.43358556	41.5323855	0.642061272	-0.639217114	0.073772081	0.176499075
52778	1	1	1046.874188	1260.556808	1.223110771	0.290555067	0.077786274	0.18359656
56138	1	1	1206.734875	1428.249762	1.201597231	0.264953394	0.025377256	0.094136436
57027	1	1	3987.512292	5783.169162	1.439559412	0.525627332	0.082424255	0.430826234
68203	1	1	98.26912929	103.7418235	1.051445649	0.072374277	0.785721907	0.853244176
68718	1	1	5394.316159	5996.469767	1.119658399	0.163058641	0.351350727	0.658167253
80328	1	1	21395.84358	17893.72306	0.849279443	-0.235688766	0.022501651	0.287140599
81636	1	1	3326.412683	4180.063042	1.227635557	0.295882337	0.390375261	0.688119105
83365	1	1	1773.442337	1937.309263	1.052542297	0.07387821	0.852073702	0.943776555
87087	1	1	10.67846203	14.54435018	1.425704695	0.511675188	0.195763401	0.347418087
96839	1	1	2186.757754	2804.097589	1.302207164	0.38095898	0.05163967	0.373870234
97841	1	1	1065.828654	1084.624285	1.042504635	0.060053798	0.691985399	0.79783185
103182	1	1	4778.193181	4824.109198	1.025033679	0.035671312	0.845276038	0.94132828
106598	1	1	137.5237892	116.4803359	0.869661144	-0.201474717	0.253651493	0.417393654
114593	1	1	13027.93023	9374.465703	0.75287802	-0.409511953	0.186733306	0.561279302
115865	1	1	16726.64023	18046.49261	1.054040058	0.075929696	0.803556265	0.929601769
116754	1	1	25593.81152	20135.06719	0.797151977	-0.327073294	0.02705748	0.287140599
120902	1	1	2332.537208	4287.718071	1.836413649	0.87689106	0.066827533	0.399428931
120902	1	1	5131.733964	4909.781115	0.972405814	-0.040369576	0.435632613	0.608323629
121352	1	1	105.9498356	70.42930731	0.678275043	-0.560057685	0.093310929	0.202617173
125231	1	1	294.9566749	194.7873495	0.675543316	-0.565879816	0.019613723	0.082330657
137349	1	1	8266.187917	9999.99065	1.205564565	0.269708918	0.417429518	0.701991588
140137	1	1	12999.93837	8099.904998	0.624319711	-0.67964308	0.019320971	0.264802256
155080	1	1	4379.400757	7136.073119	1.515530911	0.599823278	0.243448119	0.599966927
165027	1	1	250.6793218	317.8003304	1.306495044	0.385701651	0.043452131	0.129180651
169249	1	1	181.5551243	191.8605373	1.054509014	0.076571428	0.641629439	0.769291946
170585	1	1	504.4540171	357.5716039	0.725722167	-0.462510758	0.016974064	0.073926873
171909	1	1	17844.66879	17796.61386	1.014619328	0.020938548	0.809034452	0.9307476
172478	1	1	36.04025222	37.90893716	1.064691292	0.09043518	0.626640535	0.757876541
172996	1	1	279.6232448	236.7302171	0.854076008	-0.227563628	0.169439933	0.313419122
173272	1	1	453.2857869	581.2605546	1.040226122	0.056897173	0.950861899	0.976904642
176360	1	1	13.8172397	8.847863568	0.730873222	-0.452306919	0.560525561	0.709818188
178094	1	1	12833.8992	9912.10109	0.774052331	-0.36949699	0.104976077	0.451726312
179898	1	1	2114.142714	2228.351527	1.067066865	0.093650581	0.215354524	0.371831333
185977	1	1	587.0973993	596.5078135	1.016517001	0.023634344	0.802026752	0.860981245
188678	1	1	1144.610679	1541.971725	1.371953085	0.456231149	0.001538679	0.021149293
188774	1	1	2210.510626	3401.348937	1.562084769	0.643472746	0.0000137	0.000860166
192548	1	1	405.7429334	301.7842736	0.759325117	-0.397210365	0.017400825	0.074834225
192973	1	1	2124.075215	2179.967699	1.018814904	0.026891969	0.907426262	0.976561825
193624	1	1	1445.200323	1504.967092	1.0538672	0.075693082	0.078191261	0.183933133
194254	1	1	350.6670335	508.8185857	1.4581174	0.544106883	0.002230283	0.0237327
201398	1	1	123.3730407	1562.944933	12.86437121	3.685309038	0.0000641	0.00214038
201967	1	1	1478.567862	24478.61508	16.78616663	4.069200902	0.00000112	0.000584284
203040	1	1	483.9668706	7069.631024	14.87757087	3.895067085	0.00000838	0.000652646
203224	1	1	950.1632285	12244.76712	13.00968888	3.701514556	0.000000511	0.000358518
205440	1	1	200.2222529	3112.44854	15.52773331	3.956775339	0.0000483	0.001781203
212680	1	1	1134.519268	787.2231317	0.713607407	-0.486797504	0.018450418	0.078864288
216747	1	1	1513.402152	1523.084963	1.016409084	0.023481174	0.76176732	0.836988858
217854	1	1	859.6841736	1190.854394	1.398127971	0.483496417	0.000667988	0.012322617
222053	1	1	3263.768792	2543.64891	0.79374857	-0.333246008	0.208562915	0.575143299
223427	1	1	18476.83804	14756.9708	0.812365041	-0.299799938	0.114973874	0.463460576
223664	1	1	913.0602947	2292.931827	2.485729475	1.313669294	0.016421358	0.260465491
226628	1	1	318.8973653	244.3503786	0.77928934	-0.359769013	0.092132251	0.202159877
229774	1	1	15.15202212	2.850754747	0.335677478	-1.574852352	0.368446386	0.676063903
229774	1	1	81.37826451	66.82950589	0.838469777	-0.254169312	0.247348829	0.411856363
231081	1	1	21548.08437	22379.87983	1.046671036	0.065808081	0.672906039	0.874638864
231385	1	1	18126.40929	13611.64639	0.754142439	-0.407091056	0.066404856	0.399428931
251050	1	1	39.35471195	64.01134963	1.662363729	0.733236082	6.63E-03	0.043447383
251799	1	1	52.89653199	150.3758141	3.062422146	1.614673168	0.012004464	0.231197085
252526	1	1	1.862499715	18.72440436	9.906430644	3.308365338	0.004868769	0.035926391
257847	1	1	19557.11973	15566.51268	0.761899638	-0.392327125	0.351866339	0.658167253
274022	1	1	20536.23564	17223.30798	0.843788594	-0.245046509	0.340393517	0.648368604
275407	1	1	394.8022032	444.3553214	1.140135966	0.189205882	0.06887655	0.170008668
275941	1	1	91.66920798	125.0211903	1.376212103	0.460702836	0.009761368	0.052243932
276518	1	1	328.2146968	211.3787653	0.653480725	-0.613783413	0.024871473	0.094136436
280014	1	1	1638.735071	2286.389982	1.407992524	0.493639674	0.001388922	0.019472691
290267	1	1	1832.043967	2916.075521	1.612452345	0.689256523	0.00084346	0.014781633
291393	1	1	35185.82445	18020.40813	0.495378784	-1.013396012	0.035427876	0.33495446
293614	1	1	1270.558596	1023.446321	0.824573113	-0.278280675	0.012635208	0.060666305
