4119	1	1	1555.228215	1260.611684	0.682019714	-0.552114654	0.009014867	0.015343184
9101	1	1	14.16577215	18.55161431	1.307483364	0.38679259	0.076893949	0.163325068
10827	1	1	1650.795322	530.7195488	0.269050037	-1.894053591	0.001571154	0.004486519
11734	1	1	358.7006311	158.2946638	0.419829904	-1.252123162	0.002185607	0.0130948
22200	1	1	168.4867179	186.50549	0.944127045	-0.082947088	0.714400446	0.728575058
25235	1	1	16.3199615	9.234491306	0.602398199	-0.731210638	0.036381994	0.093649946
25488	1	1	29.64567936	40.55593604	1.315915587	0.396066946	0.088752006	0.183034552
28993	1	1	492.9592406	205.4837342	0.407143601	-1.296390367	0.000078	0.002377831
29653	1	1	48.77330313	59.60794086	1.19979066	0.262782706	0.016181111	0.051824297
29758	1	1	998.9721957	1479.685265	1.473875171	0.559614341	0.000192372	0.003819951
35552	1	1	1766.913964	1141.365367	0.640009651	-0.643834435	0.000257323	0.004857145
35892	1	1	2276.200129	1674.922936	0.616568192	-0.697667629	0.002354634	0.006010281
36173	1	1	6257.911037	12568.69748	1.689641659	0.75671731	0.000406677	0.001980331
37342	1	1	3150.663229	2395.551219	0.638983098	-0.646150324	0.000898335	0.003119892
48635	1	1	71.8795392	30.16557602	0.417803542	-1.259103372	0.003561036	0.018469553
52778	1	1	1086.479365	1118.005096	1.024048632	0.034284231	0.789362537	0.85319901
56138	1	1	1248.926844	1305.023683	1.034234572	0.048563436	0.483234563	0.615106266
57027	1	1	2788.241718	2713.257142	0.823401974	-0.280331188	0.010656779	0.017730318
68203	1	1	91.96963783	97.32207422	1.05758009	0.080766922	0.424578117	0.55781057
68718	1	1	3864.800177	3529.690991	0.762368801	-0.391439016	0.066960644	0.084357281
80328	1	1	15484.60244	26425.46512	1.439038106	0.525104796	0.000273447	0.001597181
81636	1	1	2808.584442	2671.403882	0.791865129	-0.336673364	0.077603814	0.095442404
83365	1	1	1275.263024	1088.029958	0.713442012	-0.487131922	0.017441088	0.026136208
87087	1	1	10.46512536	11.7232149	1.10213213	0.140297192	0.684979524	0.771573369
96839	1	1	1908.276976	1493.936339	0.655555652	-0.609209835	0.01144652	0.018501608
97841	1	1	1102.728137	1184.621329	1.085353263	0.11816469	0.441095278	0.574084679
103182	1	1	3074.131872	5723.215341	1.569542242	0.650343858	0.000588332	0.00236252
106598	1	1	112.4803772	129.5455903	1.12432677	0.169061395	0.389153799	0.52824588
114593	1	1	7179.86641	13098.60306	1.53794025	0.620999455	0.000319436	0.001743181
115865	1	1	11542.69103	19904.38449	1.454817601	0.540838285	0.000171664	0.00127877
116754	1	1	16713.28613	34679.95138	1.742922961	0.801508802	0.0005114	0.002161398
120902	1	1	5434.690077	5914.482014	1.082931698	0.114942254	0.014311055	0.047818188
