4119	1	1	1229.923429	2162.441457	1.113258574	0.154788722	0.168858939	0.176409542
9101	1	1	13.98449305	21.22264114	1.484481475	0.56995909	0.222608458	0.339282628
10827	1	1	1303.463633	484.7348304	0.239379674	-2.062627436	0.000729576	0.002487323
11734	1	1	353.8720793	90.69394758	0.245253189	-2.0276562	0.00356899	0.014255449
22200	1	1	133.3257047	93.21084382	0.448742658	-1.156039759	0.007292054	0.011504941
25235	1	1	16.08446767	6.986120824	0.468841138	-1.092828931	0.03655608	0.08593058
25488	1	1	29.26809047	65.76246224	2.12141499	1.085026867	0.019130887	0.052553228
28993	1	1	486.3103025	129.5371412	0.265712162	-1.912063834	0.000343233	0.004337223
29653	1	1	48.10903325	65.14918259	1.365588025	0.449522312	0.096141387	0.180028782
29758	1	1	985.1551284	932.6035566	0.9578978	-0.062056354	0.58424056	0.684733877
35552	1	1	1743.210998	1320.485656	0.762598015	-0.391005318	0.017972264	0.050415862
35892	1	1	1798.630264	1364.861381	0.482991589	-1.049930029	0.010098741	0.014873217
36173	1	1	4946.879394	15927.28193	2.016381595	1.011768691	0.00039556	0.00196579
37342	1	1	2490.956396	2078.898904	0.536377827	-0.898678496	0.002207431	0.005252869
48635	1	1	70.94893519	24.165155	0.34776277	-1.523824601	0.003403007	0.014077917
52778	1	1	1071.920102	1216.353286	1.14267135	0.192410521	0.023211628	0.0616698
56138	1	1	1232.104883	1063.935907	0.866134125	-0.207337644	0.170568132	0.274409379
57027	1	1	2205.313447	1479.146295	0.429991585	-1.217619669	0.002520588	0.005682379
68203	1	1	90.7157708	101.8763651	1.130319951	0.176731203	0.27650239	0.396272875
68718	1	1	3056.817217	2523.622544	0.529313603	-0.917805363	0.018442388	0.023698469
80328	1	1	12243.79206	33561.57016	1.727672732	0.788829958	0.000254525	0.001952625
81636	1	1	2219.991173	1659.849888	0.480001743	-1.05888845	0.002790917	0.006165212
83365	1	1	1008.281151	898.6124971	0.541478837	-0.885023143	0.12193629	0.128961426
87087	1	1	10.31593961	11.25718911	1.131696929	0.178487653	0.609714099	0.704613953
96839	1	1	1509.154434	1105.210026	0.468799519	-1.092957005	0.012450823	0.017395192
97841	1	1	1086.920646	1272.700248	1.18893699	0.249672259	0.232352506	0.349534614
103182	1	1	2430.269058	7404.251494	1.904881521	0.929701268	0.001378176	0.003685365
106598	1	1	111.0354401	130.4132897	1.170740476	0.227421302	0.370306762	0.494929231
114593	1	1	5676.7211	17292.66308	1.909245035	0.933002272	0.000715746	0.002487323
115865	1	1	9126.736258	26847.12168	1.840946973	0.880448072	0.001010041	0.00307196
116754	1	1	13208.5039	41498.81162	1.968867528	0.977366045	0.000448092	0.002032562
120902	1	1	1692.526515	1154.709659	0.435957053	-1.197742074	0.005935759	0.010238188
120902	1	1	5360.141022	5583.117486	1.050562193	0.071161572	0.095079526	0.17893644
121352	1	1	102.1341592	21.9603081	0.223162689	-2.163832257	0.001813804	0.009069018
125231	1	1	288.5515313	63.90960794	0.220668918	-2.180044657	0.0000361	0.003918016
137349	1	1	7566.865522	7175.146582	0.60360951	-0.728312558	0.003146703	0.006680608
140137	1	1	5571.948897	20745.39632	2.323441039	1.216263034	0.00045871	0.002032562
155080	1	1	2441.852349	7408.992619	1.916101308	0.938173842	0.000262134	0.00196579
155553	1	1	4.715606969	3.732965763	1.076034853	0.105724808	0.944914886	0.946756825
165027	1	1	257.0732685	302.4433152	1.187225507	0.247593993	0.037925477	0.088154538
169249	1	1	180.1687353	181.8381134	1.01399534	0.020051022	0.885144334	0.918172108
170585	1	1	567.8018459	162.4771144	0.286820882	-1.801778034	0.000391513	0.004464918
171909	1	1	9274.358543	28043.43726	1.899979846	0.925984116	0.000179142	0.001642957
172478	1	1	42.80139589	51.70702208	1.288983604	0.366233912	0.186009535	0.293810515
172996	1	1	213.2038303	301.9247815	1.451878004	0.537920234	0.050315863	0.110313959
173272	1	1	219.9549662	297.9834076	0.878797604	-0.186397158	0.309228024	0.317886408
176360	1	1	6.389729043	8.233720463	1.219946215	0.286817543	0.406024974	0.528440743
