4119	1	1	1066.563635	2516.264507	2.681238439	1.422899522	0.162803016	0.353304752
9101	1	1	15.16548028	17.59330072	1.300769283	0.379365095	0.523465539	0.702968089
10827	1	1	1535.485966	1558.771234	0.988389684	-0.016848142	0.926020383	0.972789089
11734	1	1	329.4893277	268.5105976	0.806207184	-0.310777456	0.067091181	0.172274424
22200	1	1	254.2467463	166.1432627	0.732226372	-0.449638361	0.560730201	0.760126858
25235	1	1	13.2890669	13.03272851	0.97164237	-0.041502693	0.894558057	0.931775925
25488	1	1	41.73104096	75.89175456	1.860634538	0.895794712	0.005511683	0.03431314
28993	1	1	402.0029122	294.3758718	0.729872568	-0.454283497	0.0000384	0.004327011
29653	1	1	57.1711339	61.78378618	1.053206124	0.074787815	0.77024692	0.865293415
29758	1	1	1026.667431	749.2042354	0.730365335	-0.453309802	0.006504337	0.038970429
35552	1	1	1331.34379	1663.789402	1.237523919	0.30745641	0.032111219	0.103732556
35892	1	1	2423.147505	2427.586624	0.983416771	-0.024125136	0.890555557	0.958520846
36173	1	1	9592.403432	11207.50025	1.152840701	0.205193175	0.258590544	0.483914706
37342	1	1	3604.120632	3073.33205	0.828386371	-0.271624276	0.126741737	0.312349303
48635	1	1	58.38595342	47.72456333	0.814283285	-0.296397307	0.003233334	0.024734394
52778	1	1	995.2875426	1064.144418	1.07552968	0.105047338	0.33734707	0.52551177
56138	1	1	1147.125322	1075.427734	0.938209508	-0.092017973	0.161511789	0.306266906
57027	1	1	3628.827017	2838.293264	0.761053797	-0.393929658	0.04566192	0.173206169
68203	1	1	93.38411961	101.7987115	1.085358086	0.118171101	0.658992786	0.793754883
68718	1	1	4910.946331	4150.243366	0.821780532	-0.283174941	0.048275284	0.175546486
80328	1	1	19472.13337	26393.92101	1.320785128	0.401395781	0.014092665	0.094970765
81636	1	1	3026.262957	2325.520398	0.750476483	-0.41412123	0.017923595	0.109650229
83365	1	1	1615.38426	1360.628348	0.822455775	-0.281989991	0.210823641	0.424573952
87087	1	1	10.14422288	12.56850876	1.256366806	0.329257731	0.401236554	0.583541129
96839	1	1	1989.622828	1884.448258	0.923208274	-0.115271941	0.495128754	0.718433018
97841	1	1	1013.372512	1184.21611	1.179479501	0.238150345	0.143549216	0.281083799
103182	1	1	4353.282239	4899.178709	1.103931424	0.142650555	0.42119864	0.653035515
106598	1	1	130.7376468	114.0879744	0.881434623	-0.182074527	0.089521696	0.205080748
114593	1	1	11881.46752	11233.09109	0.950028721	-0.073956966	0.796256573	0.905641944
115865	1	1	15229.92078	17928.93412	1.14942842	0.200916625	0.095733276	0.266119641
116754	1	1	23299.89986	29481.41699	1.228247867	0.296601734	0.085311787	0.252057551
120902	1	1	2120.489903	2051.691512	0.960840757	-0.057630746	0.821187759	0.928299206
120902	1	1	4877.957336	4985.255468	1.019769454	0.02824303	0.582757158	0.741402482
121352	1	1	100.6796511	70.60969819	0.68363755	-0.548696453	0.086321111	0.201388655
125231	1	1	280.339545	186.182682	0.658498478	-0.602747988	0.001359056	0.014010273
137349	1	1	7515.899522	6816.223347	0.895572222	-0.159118313	0.42196141	0.653035515
140137	1	1	11830.06545	13236.01903	1.090265315	0.124679256	0.364993186	0.600621698
155080	1	1	3984.354661	5781.504065	1.417360122	0.503206364	0.010397857	0.083270666
165027	1	1	238.3342019	279.0373825	1.186934739	0.247240614	0.068505295	0.173365387
